Location,Sequence Number,SSID,MAC Address,RSSI value
CEP110,14,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP110,14,DA_Public,78:9F:6A:7B:DC:A2,-81
CEP110,14,Attendance,78:9F:6A:7B:DC:A3,-81
CEP110,14,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP110,14,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP110,14,Attendance,70:47:77:68:BE:63,-88
CEP110,14,Attendance,5C:83:6C:51:FC:63,-88
CEP110,14,DA_Public,70:47:77:68:BE:62,-89
CEP110,14,IRLAB,78:20:51:A7:9E:84,-90
CEP110,14,Attendance,B0:7C:51:51:D6:23,-90
CEP110,15,DAIICT_STAFF,C8:A6:08:45:29:D0,-49
CEP110,15,DAIICT_Student,C8:A6:08:45:29:D1,-49
CEP110,15,DA_Public,C8:A6:08:45:29:D2,-49
CEP110,15,Attendance,C8:A6:08:45:29:D3,-49
CEP110,15,Attendance,34:15:93:5C:E7:93,-78
CEP110,15,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP110,15,DAIICT_Student,34:15:93:5C:E7:91,-79
CEP110,15,DA_Public,34:15:93:5C:E7:92,-79
CEP110,15,DAIICT_STAFF,70:47:77:68:BE:60,-86
CEP110,15,DA_Public,70:47:77:68:BE:62,-86
CEP110,15,Attendance,70:47:77:68:BE:63,-86
CEP110,15,Attendance,B0:7C:51:51:D6:23,-86
CEP110,15,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-87
CEP110,15,DA_Public,78:9F:6A:7B:DC:A2,-87
CEP110,15,Attendance,78:9F:6A:7B:DC:A3,-87
CEP110,15,DAIICT_Student,78:9F:6A:7B:DC:A1,-87
CEP110,15,DAIICT_Student,70:47:77:68:BE:61,-87
CEP110,15,DA_Public,B0:7C:51:51:D6:22,-87
CEP110,15,DAIICT_Student,B0:7C:51:51:D6:21,-87
CEP110,15,DAIICT_STAFF,B0:7C:51:51:D6:20,-88
CEP110,15,IRLAB,78:20:51:A7:9E:84,-89
CEP110,15,Attendance,5C:83:6C:51:FC:63,-90
CEP110,15,SRL_24*7*365,50:3D:D1:40:FE:6F,-90
CEP110,16,DAIICT_STAFF,C8:A6:08:45:29:D0,-44
CEP110,16,DAIICT_Student,C8:A6:08:45:29:D1,-44
CEP110,16,DA_Public,C8:A6:08:45:29:D2,-44
CEP110,16,Attendance,C8:A6:08:45:29:D3,-44
CEP110,16,Attendance,34:15:93:5C:E7:93,-77
CEP110,16,DAIICT_STAFF,34:15:93:5C:E7:90,-78
CEP110,16,DAIICT_Student,34:15:93:5C:E7:91,-78
CEP110,16,DA_Public,34:15:93:5C:E7:92,-78
CEP110,16,Hardik Nu Wifi 😎😎😎,3A:34:07:D1:57:9A,-80
CEP110,16,DA_Public,78:9F:6A:7B:DC:A2,-81
CEP110,16,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-82
CEP110,16,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP110,16,Attendance,78:9F:6A:7B:DC:A3,-82
CEP110,16,DA_Public,70:47:77:68:BE:62,-86
CEP110,16,DAIICT_Student,70:47:77:68:BE:61,-86
CEP110,16,ESP_9453FB,36:94:54:94:53:FB,-89
CEP110,17,DA_Public,C8:A6:08:45:29:D2,-46
CEP110,17,Attendance,C8:A6:08:45:29:D3,-46
CEP110,17,DAIICT_STAFF,C8:A6:08:45:29:D0,-47
CEP110,17,DAIICT_Student,C8:A6:08:45:29:D1,-47
CEP110,17,Attendance,34:15:93:5C:E7:93,-78
CEP110,17,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP110,17,DAIICT_Student,34:15:93:5C:E7:91,-79
CEP110,17,DA_Public,34:15:93:5C:E7:92,-79
CEP110,17,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP110,17,DA_Public,78:9F:6A:7B:DC:A2,-86
CEP110,17,Attendance,78:9F:6A:7B:DC:A3,-86
CEP110,17,DAIICT_Student,78:9F:6A:7B:DC:A1,-86
CEP110,17,DAIICT_STAFF,B0:7C:51:51:CB:80,-88
CEP110,17,DA_Public,B0:7C:51:51:CB:82,-89
CEP110,17,Attendance,B0:7C:51:51:CB:83,-89
CEP110,17,HP-Print-d2-LaserJet Pro M202dw,70:77:81:11:82:D2,-89
CEP110,17,DAIICT_Student,B0:7C:51:51:CB:81,-90
CEP110,17,DAIICT_Student,70:47:77:68:BE:61,-90
CEP110,17,DAIICT_STAFF,70:47:77:68:BE:60,-90
CEP110,18,DAIICT_STAFF,C8:A6:08:45:29:D0,-55
CEP110,18,DAIICT_Student,C8:A6:08:45:29:D1,-55
CEP110,18,DA_Public,C8:A6:08:45:29:D2,-55
CEP110,18,Attendance,C8:A6:08:45:29:D3,-55
CEP110,18,IRLAB,78:20:51:A7:9E:84,-80
CEP110,18,DAIICT_STAFF,B0:7C:51:51:CB:80,-83
CEP110,18,DAIICT_Student,B0:7C:51:51:CB:81,-83
CEP110,18,DA_Public,B0:7C:51:51:CB:82,-83
CEP110,18,Attendance,B0:7C:51:51:CB:83,-83
CEP110,18,Attendance,34:15:93:5C:E7:93,-86
CEP110,18,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP110,18,DAIICT_STAFF,34:15:93:5C:E7:90,-88
CEP110,18,Attendance,70:47:77:68:BE:63,-89
CEP110,18,DA_Public,70:47:77:68:BE:62,-89
CEP110,18,ESP_612376,0A:F9:E0:61:23:76,-89
CEP110,18,DA_Public,34:15:93:5C:E7:92,-89
CEP110,18,ESP_945422,36:94:54:94:54:22,-90
CEP110,19,DAIICT_STAFF,C8:A6:08:45:29:D0,-48
CEP110,19,DAIICT_Student,C8:A6:08:45:29:D1,-48
CEP110,19,DA_Public,C8:A6:08:45:29:D2,-48
CEP110,19,Attendance,C8:A6:08:45:29:D3,-48
CEP110,19,IRLAB,78:20:51:A7:9E:84,-81
CEP110,19,DA_Public,34:15:93:5C:E7:92,-83
CEP110,19,Attendance,34:15:93:5C:E7:93,-83
CEP110,19,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP110,19,DAIICT_STAFF,34:15:93:5C:E7:90,-84
CEP110,19,DAIICT_Student,34:15:93:5C:E7:91,-84
CEP110,19,DAIICT_STAFF,B0:7C:51:51:D6:20,-85
CEP110,19,DA_Public,78:9F:6A:7B:DC:A2,-85
CEP110,19,Attendance,B0:7C:51:51:D6:23,-86
CEP110,19,DA_Public,B0:7C:51:51:D6:22,-88
CEP110,19,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-89
CEP110,19,SRL_24*7*365,50:3D:D1:40:FE:6F,-90
CEP110,20,DAIICT_STAFF,C8:A6:08:45:29:D0,-44
CEP110,20,DAIICT_Student,C8:A6:08:45:29:D1,-44
CEP110,20,DA_Public,C8:A6:08:45:29:D2,-44
CEP110,20,Attendance,C8:A6:08:45:29:D3,-44
CEP110,20,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-72
CEP110,20,DAIICT_Student,78:9F:6A:7B:DC:A1,-72
CEP110,20,DA_Public,78:9F:6A:7B:DC:A2,-72
CEP110,20,Attendance,78:9F:6A:7B:DC:A3,-72
CEP110,20,DAIICT_STAFF,34:15:93:5C:E7:90,-78
CEP110,20,DAIICT_Student,34:15:93:5C:E7:91,-78
CEP110,20,DA_Public,34:15:93:5C:E7:92,-78
CEP110,20,Attendance,34:15:93:5C:E7:93,-78
CEP110,20,IRLAB,78:20:51:A7:9E:84,-80
CEP110,20,DA_Public,B0:7C:51:51:D6:22,-84
CEP110,20,Hardik Nu Wifi 😎😎😎,3A:34:07:D1:57:9A,-85
CEP110,20,DAIICT_STAFF,B0:7C:51:51:D6:20,-85
CEP110,20,ESP_612376,0A:F9:E0:61:23:76,-87
CEP110,20,Attendance,B0:7C:51:51:D6:23,-87
CEP110,20,SRL_24*7*365,50:3D:D1:40:FE:6F,-90
CEP110,21,DA_Public,C8:A6:08:45:29:D2,-52
CEP110,21,DAIICT_STAFF,C8:A6:08:45:29:D0,-54
CEP110,21,DAIICT_Student,C8:A6:08:45:29:D1,-54
CEP110,21,Attendance,C8:A6:08:45:29:D3,-54
CEP110,21,Attendance,34:15:93:5C:E7:93,-73
CEP110,21,DAIICT_STAFF,34:15:93:5C:E7:90,-74
CEP110,21,DAIICT_Student,34:15:93:5C:E7:91,-74
CEP110,21,DA_Public,34:15:93:5C:E7:92,-74
CEP110,21,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-78
CEP110,21,DAIICT_Student,78:9F:6A:7B:DC:A1,-78
CEP110,21,DA_Public,78:9F:6A:7B:DC:A2,-79
CEP110,21,Attendance,78:9F:6A:7B:DC:A3,-79
CEP110,21,Attendance,B0:7C:51:51:D6:23,-79
CEP110,21,DAIICT_STAFF,B0:7C:51:51:D6:20,-80
CEP110,21,DAIICT_Student,B0:7C:51:51:D6:21,-80
CEP110,21,DA_Public,B0:7C:51:51:D6:22,-80
CEP110,21,ESP_945422,36:94:54:94:54:22,-87
CEP110,21,ESP_612376,0A:F9:E0:61:23:76,-87
CEP110,21,ESP_9453FB,36:94:54:94:53:FB,-90
CEP110,22,DAIICT_STAFF,C8:A6:08:45:29:D0,-52
CEP110,22,DAIICT_Student,C8:A6:08:45:29:D1,-53
CEP110,22,DA_Public,C8:A6:08:45:29:D2,-53
CEP110,22,Attendance,C8:A6:08:45:29:D3,-54
CEP110,22,Attendance,34:15:93:5C:E7:93,-70
CEP110,22,DAIICT_STAFF,B0:7C:51:51:D6:20,-71
CEP110,22,DAIICT_Student,B0:7C:51:51:D6:21,-71
CEP110,22,DA_Public,B0:7C:51:51:D6:22,-71
CEP110,22,Attendance,B0:7C:51:51:D6:23,-71
CEP110,22,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP110,22,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP110,22,DA_Public,34:15:93:5C:E7:92,-71
CEP110,22,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-75
CEP110,22,DAIICT_Student,78:9F:6A:7B:DC:A1,-75
CEP205,1,vivo T4 5G,C2:6B:8D:8D:97:17,-66
CEP205,1,ESP_8A2DB9,36:94:54:8A:2D:B9,-80
CEP205,1,Attendance,34:15:93:5C:E7:93,-82
CEP205,1,DAIICT_STAFF,34:15:93:5C:E7:90,-84
CEP205,1,DAIICT_STAFF,B0:7C:51:51:D6:20,-84
CEP205,1,DA_Public,34:15:93:5C:E7:92,-84
CEP205,1,DAIICT_Student,34:15:93:5C:E7:91,-84
CEP205,1,DA_Public,70:47:77:68:BE:62,-85
CEP205,1,DA_Public,B0:7C:51:51:D6:22,-85
CEP205,1,Attendance,B0:7C:51:51:D6:23,-86
CEP205,1,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP205,1,Attendance,70:47:77:68:BE:63,-88
CEP205,1,ESP_612376,0A:F9:E0:61:23:76,-88
CEP205,1,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP205,2,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-74
CEP205,2,DAIICT_Student,78:9F:6A:7B:DC:A1,-74
CEP205,2,DA_Public,78:9F:6A:7B:DC:A2,-74
CEP205,2,Attendance,78:9F:6A:7B:DC:A3,-74
CEP205,2,vivo T4 5G,C2:6B:8D:8D:97:17,-81
CEP205,2,ESP_8A2DB9,36:94:54:8A:2D:B9,-85
CEP205,2,DAIICT_Student,B0:7C:51:51:D6:21,-86
CEP205,2,DAIICT_STAFF,B0:7C:51:51:D6:20,-86
CEP205,2,Attendance,B0:7C:51:51:D6:23,-87
CEP205,2,Attendance,34:15:93:5C:E7:93,-87
CEP205,2,DA_Public,34:15:93:5C:E7:92,-88
CEP205,2,DAIICT_STAFF,34:15:93:5C:E7:90,-89
CEP205,3,ESP_8A2DB9,36:94:54:8A:2D:B9,-66
CEP205,3,DA_Public,B0:7C:51:51:D6:22,-76
CEP205,3,Attendance,B0:7C:51:51:D6:23,-76
CEP205,3,vivo T4 5G,C2:6B:8D:8D:97:17,-76
CEP205,3,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP205,3,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP205,3,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-84
CEP205,3,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP205,3,DA_Public,78:9F:6A:7B:DC:A2,-84
CEP205,3,Attendance,78:9F:6A:7B:DC:A3,-84
CEP205,3,Attendance,34:15:93:5C:E7:93,-86
CEP205,3,DA_Public,34:15:93:5C:E7:92,-87
CEP205,3,DAIICT_STAFF,34:15:93:5C:E7:90,-88
CEP205,4,ESP_8A2DB9,36:94:54:8A:2D:B9,-76
CEP205,4,DAIICT_STAFF,B0:7C:51:51:D6:20,-81
CEP205,4,DA_Public,B0:7C:51:51:D6:22,-82
CEP205,4,Attendance,B0:7C:51:51:D6:23,-82
CEP205,4,DAIICT_Student,78:9F:6A:7B:DC:A1,-85
CEP205,4,vivo T4 5G,C2:6B:8D:8D:97:17,-85
CEP205,4,DA_Public,78:9F:6A:7B:DC:A2,-86
CEP205,4,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP205,4,DAIICT_STAFF,B0:7C:51:51:CB:80,-88
CEP205,4,DA_Public,B0:7C:51:51:CB:82,-88
CEP205,4,Attendance,78:9F:6A:7B:DC:A3,-89
CEP205,5,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-73
CEP205,5,DAIICT_Student,78:9F:6A:7B:DC:A1,-73
CEP205,5,DA_Public,78:9F:6A:7B:DC:A2,-73
CEP205,5,Attendance,78:9F:6A:7B:DC:A3,-73
CEP205,5,ESP_8A2DB9,36:94:54:8A:2D:B9,-77
CEP205,5,DAIICT_STAFF,B0:7C:51:51:D6:20,-77
CEP205,5,DAIICT_Student,B0:7C:51:51:D6:21,-77
CEP205,5,DA_Public,B0:7C:51:51:D6:22,-77
CEP205,5,Attendance,B0:7C:51:51:D6:23,-77
CEP205,5,DAIICT_STAFF,34:15:93:5C:E7:90,-81
CEP205,5,vivo T4 5G,C2:6B:8D:8D:97:17,-85
CEP205,5,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP205,6,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP205,6,ESP_8A2DB9,36:94:54:8A:2D:B9,-81
CEP205,6,Attendance,34:15:93:5C:E7:93,-81
CEP205,6,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-82
CEP205,6,DA_Public,78:9F:6A:7B:DC:A2,-82
CEP205,6,DAIICT_STAFF,34:15:93:5C:E7:90,-82
CEP205,6,DA_Public,34:15:93:5C:E7:92,-82
CEP205,6,DAIICT_Student,34:15:93:5C:E7:91,-82
CEP205,6,Attendance,78:9F:6A:7B:DC:A3,-83
CEP205,6,DAIICT_STAFF,B0:7C:51:51:D6:20,-83
CEP205,6,Attendance,B0:7C:51:51:D6:23,-83
CEP205,6,DAIICT_Student,B0:7C:51:51:D6:21,-83
CEP205,7,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-72
CEP205,7,DAIICT_Student,78:9F:6A:7B:DC:A1,-72
CEP205,7,Attendance,78:9F:6A:7B:DC:A3,-72
CEP205,7,DA_Public,78:9F:6A:7B:DC:A2,-72
CEP205,7,DA_Public,B0:7C:51:51:D6:22,-80
CEP205,7,Attendance,B0:7C:51:51:D6:23,-80
CEP205,7,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP205,7,DAIICT_STAFF,B0:7C:51:51:D6:20,-82
CEP205,7,Attendance,34:15:93:5C:E7:93,-85
CEP205,7,DAIICT_STAFF,34:15:93:5C:E7:90,-85
CEP205,7,DA_Public,34:15:93:5C:E7:92,-88
CEP205,7,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP205,8,vivo T4 5G,C2:6B:8D:8D:97:17,-80
CEP205,8,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP205,8,DA_Public,78:9F:6A:7B:DC:A2,-82
CEP205,8,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-83
CEP205,8,Attendance,78:9F:6A:7B:DC:A3,-83
CEP205,8,Attendance,34:15:93:5C:E7:93,-86
CEP205,8,DA_Public,34:15:93:5C:E7:92,-88
CEP205,9,Attendance,34:15:93:5C:E7:93,-67
CEP205,9,DAIICT_STAFF,34:15:93:5C:E7:90,-68
CEP205,9,DAIICT_Student,34:15:93:5C:E7:91,-68
CEP205,9,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-73
CEP205,9,DAIICT_Student,78:9F:6A:7B:DC:A1,-73
CEP205,9,DA_Public,78:9F:6A:7B:DC:A2,-73
CEP205,9,Attendance,78:9F:6A:7B:DC:A3,-73
CEP205,9,ESP_8A2DB9,36:94:54:8A:2D:B9,-79
CEP205,9,DAIICT_Student,B0:7C:51:51:D6:21,-79
CEP205,9,DAIICT_STAFF,B0:7C:51:51:D6:20,-79
CEP205,9,DA_Public,B0:7C:51:51:D6:22,-80
CEP205,9,Attendance,B0:7C:51:51:D6:23,-80
CEP205,9,vivo T4 5G,C2:6B:8D:8D:97:17,-80
CEP205,9,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-81
CEP205,9,Vinay_sp,C4:12:F5:04:D3:38,-87
CEP205,9,ESP_612376,0A:F9:E0:61:23:76,-88
CEP205,9,Attendance,70:47:77:68:BE:63,-90
CEP205,9,ESP_8A3238,36:94:54:8A:32:38,-90
CEP205,9,ESP_945422,36:94:54:94:54:22,-90
CEP205,10,DAIICT_STAFF,B0:7C:51:51:D6:20,-73
CEP205,10,DAIICT_Student,34:15:93:5C:E7:91,-73
CEP205,10,Attendance,34:15:93:5C:E7:93,-73
CEP205,10,DAIICT_STAFF,34:15:93:5C:E7:90,-74
CEP205,10,DAIICT_Student,B0:7C:51:51:D6:21,-74
CEP205,10,DA_Public,B0:7C:51:51:D6:22,-74
CEP205,10,DA_Public,34:15:93:5C:E7:92,-74
CEP205,10,Attendance,B0:7C:51:51:D6:23,-75
CEP205,10,Attendance,78:9F:6A:7B:DC:A3,-78
CEP205,10,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-79
CEP205,10,DAIICT_Student,78:9F:6A:7B:DC:A1,-79
CEP205,10,DA_Public,78:9F:6A:7B:DC:A2,-79
CEP205,10,ESP_6A8C22,52:02:91:6A:8C:22,-85
CEP205,11,DA_Public,B0:7C:51:51:D6:22,-70
CEP205,11,Attendance,B0:7C:51:51:D6:23,-70
CEP205,11,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP205,11,vivo T4 5G,C2:6B:8D:8D:97:17,-73
CEP205,11,DAIICT_STAFF,34:15:93:5C:E7:90,-76
CEP205,11,Attendance,34:15:93:5C:E7:93,-76
CEP205,11,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP205,11,DA_Public,34:15:93:5C:E7:92,-77
CEP205,11,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-80
CEP205,11,DAIICT_Student,78:9F:6A:7B:DC:A1,-80
CEP205,11,DA_Public,78:9F:6A:7B:DC:A2,-80
CEP205,11,Attendance,78:9F:6A:7B:DC:A3,-80
CEP205,11,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-81
CEP205,11,DAIICT_STAFF,70:47:77:68:BE:60,-84
CEP205,11,DAIICT_Student,70:47:77:68:BE:61,-84
CEP205,11,DA_Public,70:47:77:68:BE:62,-85
CEP205,11,Vinay_sp,C4:12:F5:04:D3:38,-86
CEP205,11,Hardik Nu Wifi 😎😎😎,3A:34:07:D1:57:9A,-90
CEP205,11,ESP_9453FB,36:94:54:94:53:FB,-90
CEP205,12,vivo T4 5G,C2:6B:8D:8D:97:17,-76
CEP205,12,Attendance,34:15:93:5C:E7:93,-78
CEP205,12,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP205,12,DAIICT_Student,34:15:93:5C:E7:91,-79
CEP205,12,DA_Public,34:15:93:5C:E7:92,-80
CEP205,12,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP205,12,DA_Public,78:9F:6A:7B:DC:A2,-81
CEP205,12,Attendance,78:9F:6A:7B:DC:A3,-81
CEP205,12,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP205,12,Attendance,B0:7C:51:51:D6:23,-83
CEP205,12,DAIICT_STAFF,B0:7C:51:51:D6:20,-83
CEP205,12,DAIICT_Student,B0:7C:51:51:D6:21,-83
CEP205,12,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP205,13,vivo T4 5G,C2:6B:8D:8D:97:17,-61
CEP205,13,ESP_8A2DB9,36:94:54:8A:2D:B9,-77
CEP205,13,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP205,13,DAIICT_STAFF,B0:7C:51:51:D6:20,-81
CEP205,13,DA_Public,B0:7C:51:51:D6:22,-81
CEP205,13,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP205,13,DA_Public,78:9F:6A:7B:DC:A2,-82
CEP205,13,Attendance,78:9F:6A:7B:DC:A3,-82
CEP205,13,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP205,13,Attendance,34:15:93:5C:E7:93,-82
CEP205,13,Attendance,B0:7C:51:51:D6:23,-83
CEP205,13,DAIICT_STAFF,34:15:93:5C:E7:90,-83
CEP205,13,DAIICT_Student,34:15:93:5C:E7:91,-83
CEP205,13,DA_Public,34:15:93:5C:E7:92,-83
CEP205,13,DAIICT_STAFF,70:47:77:68:BE:60,-84
CEP205,13,DAIICT_Student,70:47:77:68:BE:61,-84
CEP205,13,DA_Public,70:47:77:68:BE:62,-84
CEP205,13,Attendance,70:47:77:68:BE:63,-85
CEP205,14,vivo T4 5G,C2:6B:8D:8D:97:17,-61
CEP205,14,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP205,14,Attendance,34:15:93:5C:E7:93,-81
CEP205,14,DAIICT_STAFF,B0:7C:51:51:D6:20,-82
CEP205,14,DAIICT_STAFF,34:15:93:5C:E7:90,-82
CEP205,14,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP205,14,DA_Public,34:15:93:5C:E7:92,-83
CEP205,14,DA_Public,78:9F:6A:7B:DC:A2,-84
CEP205,14,ESP_8A2DB9,36:94:54:8A:2D:B9,-85
CEP205,14,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP205,14,Attendance,78:9F:6A:7B:DC:A3,-86
